All_num_layers,Classifier_hidden,Classifier_num_layers,GPR,HCHA_symdegnorm,HNHN_alpha,HNHN_beta,HNHN_nonlinear_inbetween,HyperGCN_fast,HyperGCN_mediators,LearnMask,MLP_hidden,MLP_num_layers,PMA,T,UniGNN_degE,UniGNN_degV,UniGNN_use_norm,acc_drop%,add_self_loop,adv_test,adv_train,adv_val,aggregate,alpha,attack,beta,clean_test,clean_train,clean_val,cuda,dataset,deepset_input_norm,deg_shift_l1,deg_shift_l2,deg_shift_linf,display_step,dname,dropout,edge_card_shift_l1,edge_card_shift_l2,edge_card_shift_linf,embedding_shift,epochs,epsilon,eta_H,eta_X,exclude_self,exec_time,feature_noise,gamma,h_l0,heads,laplacian_norm,lr,method,model,normalization,normtype,num_classes,num_edges,num_edges_perturbed,num_epochs_sur,num_features,num_vertices,output_heads,patience,perturb_prop,perturb_type,ptb_rate,runs,seed,semantic_change,train_prop,valid_prop,wd,x_linf
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,7.803992740471869,True,0.7503692762186116,0.9497784342688331,0.7488921713441655,mean,0.0,mla,0.0,0.8138847858197933,0.9571639586410636,0.8064992614475628,1,coauth_cora,True,548.064697265625,81.1939468383789,79.14323425292969,-1,coauthor_cora,0.5,547.0575561523438,24.0059814453125,3.452211380004883,108.51187896728516,1000,0.0,0.01,0.01,False,30.058202981948853,0.0,2.0,1136,1,6.510490894317627,0.001,HGNN,HGNN,ln,all_one,7,7293,1458,50,1433,2708,1,150,0.0,replace,0.2,1,15,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.166377816291171,True,0.6817632850241545,0.967391304347826,0.6980676328502415,mean,0.0,mla,1.0,0.6968599033816425,0.9685990338164251,0.7198067632850241,1,co-citeseer,True,125.010009765625,8.020251274108887,1.809999942779541,-1,citeseer,0.5,127.80952453613281,8.672941207885742,1.2707548141479492,41.841522216796875,1000,0.0,0.01,0.01,False,55.21368098258972,0.0,2.0,517,1,3.8431520462036133,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,11,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.08665511265164683,True,0.697463768115942,0.9722222222222222,0.7077294685990337,mean,1.0,mla,1.0,0.6968599033816425,0.9685990338164251,0.7198067632850241,0,co-citeseer,True,267.45355224609375,103.9228515625,100.05996704101562,-1,citeseer,0.5,269.8659362792969,13.199884414672852,1.4967927932739258,39.23939514160156,1000,0.0,0.01,0.01,False,55.14457654953003,0.0,2.0,640,1,3.9801459312438965,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,11,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.079722703639524,True,0.682367149758454,0.9685990338164251,0.6908212560386473,mean,0.0,mla,0.0,0.6968599033816425,0.9685990338164251,0.7198067632850241,1,co-citeseer,True,259.9422912597656,121.96040344238281,121.61995697021484,-1,citeseer,0.5,259.968505859375,12.875816345214844,1.477060317993164,47.94049835205078,1000,0.0,0.01,0.01,False,55.07824683189392,0.0,2.0,569,1,4.124816417694092,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,11,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.08665511265164683,True,0.697463768115942,0.9710144927536232,0.7077294685990337,mean,1.0,mla,0.0,0.6968599033816425,0.9685990338164251,0.7198067632850241,0,co-citeseer,True,392.87701416015625,218.91604614257812,217.2799072265625,-1,citeseer,0.5,393.8094177246094,16.930452346801758,1.4972686767578125,39.00068283081055,1000,0.0,0.01,0.01,False,55.0362753868103,0.0,2.0,822,1,4.200761795043945,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,11,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.9062500000000013,True,0.6684782608695652,0.9601449275362318,0.6702898550724637,mean,0.0,mla,1.0,0.6956521739130435,0.9577294685990337,0.6884057971014492,1,co-citeseer,True,126.55008697509766,8.5568208694458,2.200000286102295,-1,citeseer,0.5,130.30335998535156,8.743247985839844,1.7973747253417969,41.474857330322266,1000,0.0,0.01,0.01,False,55.078566551208496,0.0,2.0,590,1,3.8129398822784424,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,12,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.2152777777777832,True,0.6871980676328502,0.9541062801932366,0.6884057971014492,mean,1.0,mla,1.0,0.6956521739130435,0.9577294685990337,0.6884057971014492,0,co-citeseer,True,267.0032653808594,113.39578247070312,105.44996643066406,-1,citeseer,0.5,267.9832458496094,13.287745475769043,2.0010366439819336,37.09748840332031,1000,0.0,0.01,0.01,False,55.15784668922424,0.0,2.0,671,1,3.729355812072754,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,12,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.951388888888886,True,0.6751207729468599,0.9577294685990337,0.6690821256038647,mean,0.0,mla,0.0,0.6956521739130435,0.9577294685990337,0.6884057971014492,1,co-citeseer,True,257.408935546875,110.11079406738281,109.6799545288086,-1,citeseer,0.5,258.5221862792969,13.151580810546875,1.4977898597717285,48.17980194091797,1000,0.0,0.01,0.01,False,55.212350368499756,0.0,2.0,567,1,4.22804069519043,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,12,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.302083333333339,True,0.6865942028985507,0.9541062801932366,0.6884057971014492,mean,1.0,mla,0.0,0.6956521739130435,0.9577294685990337,0.6884057971014492,0,co-citeseer,True,378.40301513671875,217.89480590820312,213.5499267578125,-1,citeseer,0.5,379.3829345703125,16.38611602783203,2.0010366439819336,36.83756637573242,1000,0.0,0.01,0.01,False,55.09557604789734,0.0,2.0,788,1,3.942638397216797,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,12,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.5145797598627653,True,0.7077294685990337,0.9625603864734299,0.7065217391304347,mean,1.0,mla,1.0,0.7041062801932367,0.9613526570048309,0.7077294685990337,0,co-citeseer,True,247.2974853515625,106.27539825439453,87.8199691772461,-1,citeseer,0.5,249.27749633789062,11.734944343566895,1.4864122867584229,36.702301025390625,1000,0.0,0.01,0.01,False,55.028542280197144,0.0,2.0,618,1,3.5165669918060303,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,13,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.4305317324185243,True,0.6799516908212561,0.9613526570048309,0.6908212560386473,mean,0.0,mla,1.0,0.7041062801932367,0.9613526570048309,0.7077294685990337,1,co-citeseer,True,130.82559204101562,8.409607887268066,1.619999885559082,-1,citeseer,0.5,134.7255859375,8.811867713928223,1.309727668762207,50.07768249511719,1000,0.0,0.01,0.01,False,55.10801863670349,0.0,2.0,312,1,3.814018487930298,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,13,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.687821612349915,True,0.6781400966183575,0.9601449275362318,0.6968599033816425,mean,0.0,mla,0.0,0.7041062801932367,0.9613526570048309,0.7077294685990337,1,co-citeseer,True,207.49249267578125,59.21268081665039,58.42997741699219,-1,citeseer,0.5,210.43251037597656,11.471444129943848,1.4905309677124023,52.45609664916992,1000,0.0,0.01,0.01,False,55.197551012039185,0.0,2.0,452,1,4.065837860107422,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,13,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.6003430531732288,True,0.7083333333333333,0.9613526570048309,0.7101449275362318,mean,1.0,mla,0.0,0.7041062801932367,0.9613526570048309,0.7077294685990337,0,co-citeseer,True,428.7620544433594,263.9437255859375,254.1298828125,-1,citeseer,0.5,429.76202392578125,17.098976135253906,1.4972190856933594,36.04200744628906,1000,0.0,0.01,0.01,False,55.05320501327515,0.0,2.0,906,1,3.8506052494049072,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,13,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,0.5212858384013924,True,0.6914251207729468,0.9528985507246376,0.6739130434782609,mean,1.0,mla,1.0,0.6950483091787439,0.9553140096618357,0.677536231884058,0,co-citeseer,True,243.9019317626953,105.43348693847656,99.25996398925781,-1,citeseer,0.5,244.88194274902344,12.282754898071289,1.4965660572052002,36.806270599365234,1000,0.0,0.01,0.01,False,54.99016523361206,0.0,2.0,563,1,3.689544200897217,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,14,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.6064291920069462,True,0.6769323671497585,0.9565217391304347,0.6533816425120773,mean,0.0,mla,1.0,0.6950483091787439,0.9553140096618357,0.677536231884058,1,co-citeseer,True,130.65249633789062,8.510581016540527,2.059999942779541,-1,citeseer,0.5,135.3524932861328,8.917844772338867,1.500117301940918,48.75876998901367,1000,0.0,0.01,0.01,False,55.09325933456421,0.0,2.0,542,1,3.721496105194092,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,14,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.2589052997393515,True,0.6793478260869565,0.9528985507246376,0.6533816425120773,mean,0.0,mla,0.0,0.6950483091787439,0.9553140096618357,0.677536231884058,1,co-citeseer,True,276.3482666015625,126.55323028564453,126.19354248046875,-1,citeseer,0.5,278.30828857421875,13.685210227966309,1.9205107688903809,51.71201705932617,1000,0.0,0.01,0.01,False,55.02261233329773,0.0,2.0,599,1,4.1269731521606445,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,14,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,0.4344048653344937,True,0.6920289855072463,0.9541062801932366,0.6678743961352657,mean,1.0,mla,0.0,0.6950483091787439,0.9553140096618357,0.677536231884058,0,co-citeseer,True,380.9572448730469,239.1221160888672,237.04991149902344,-1,citeseer,0.5,380.9571533203125,16.202919006347656,1.4974679946899414,36.93773651123047,1000,0.0,0.01,0.01,False,54.9353346824646,0.0,2.0,787,1,3.9131860733032227,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,14,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,0.4340277777777797,True,0.6926328502415459,0.9589371980676328,0.717391304347826,mean,1.0,mla,1.0,0.6956521739130435,0.9637681159420289,0.7137681159420289,0,co-citeseer,True,280.9213562011719,109.14595031738281,105.50996398925781,-1,citeseer,0.5,280.9013366699219,13.564785957336426,1.7601265907287598,44.38761520385742,1000,0.0,0.01,0.01,False,55.00676774978638,0.0,2.0,660,1,4.0822224617004395,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,15,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.29861111111111,True,0.6727053140096618,0.9601449275362318,0.7041062801932367,mean,0.0,mla,1.0,0.6956521739130435,0.9637681159420289,0.7137681159420289,1,co-citeseer,True,119.94561767578125,8.135591506958008,1.799999713897705,-1,citeseer,0.5,121.88560485839844,8.475077629089355,1.933668613433838,47.779666900634766,1000,0.0,0.01,0.01,False,54.80441761016846,0.0,2.0,289,1,3.708491802215576,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,15,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,0.6076388888888916,True,0.6914251207729468,0.9589371980676328,0.7185990338164251,mean,1.0,mla,0.0,0.6956521739130435,0.9637681159420289,0.7137681159420289,0,co-citeseer,True,490.52288818359375,315.2250671386719,313.9698791503906,-1,citeseer,0.5,489.5428466796875,19.072879791259766,1.999873161315918,43.265132904052734,1000,0.0,0.01,0.01,False,54.99967384338379,0.0,2.0,1024,1,4.516311168670654,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,15,0.0,0.25,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.951388888888886,True,0.6751207729468599,0.9577294685990337,0.6932367149758454,mean,0.0,mla,0.0,0.6956521739130435,0.9637681159420289,0.7137681159420289,1,co-citeseer,True,177.24920654296875,38.694942474365234,37.65998458862305,-1,citeseer,0.5,177.24920654296875,10.655119895935059,1.509979009628296,56.02602767944336,1000,0.0,0.01,0.01,False,55.22259449958801,0.0,2.0,384,1,3.9821391105651855,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,15,0.0,0.25,0.25,0.0,0.0
