All_num_layers,Classifier_hidden,Classifier_num_layers,GPR,HCHA_symdegnorm,HNHN_alpha,HNHN_beta,HNHN_nonlinear_inbetween,HyperGCN_fast,HyperGCN_mediators,LearnMask,MLP_hidden,MLP_num_layers,PMA,T,UniGNN_degE,UniGNN_degV,UniGNN_use_norm,acc_drop%,add_self_loop,adv_test,adv_train,adv_val,aggregate,alpha,attack,beta,clean_test,clean_train,clean_val,cuda,dataset,deepset_input_norm,deg_shift_l1,deg_shift_l2,deg_shift_linf,display_step,dname,dropout,edge_card_shift_l1,edge_card_shift_l2,edge_card_shift_linf,embedding_shift,epochs,epsilon,eta_H,eta_X,exclude_self,exec_time,feature_noise,gamma,h_l0,heads,laplacian_norm,lr,method,model,normalization,normtype,num_classes,num_edges,num_edges_perturbed,num_epochs_sur,num_features,num_vertices,output_heads,patience,perturb_prop,perturb_type,ptb_rate,runs,seed,semantic_change,train_prop,valid_prop,wd,x_linf
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.2684310018903613,True,0.7636632200886263,0.9615952732644019,0.7533234859675038,mean,0.0,mla,1.0,0.7813884785819794,0.9638109305760709,0.7902511078286559,1,co-cora,True,308.0451354980469,13.309504508972168,3.0299997329711914,-1,cora,0.5,307.6772766113281,14.236642837524414,1.6932587623596191,75.17778015136719,1000,0.0,0.01,0.01,False,37.46041774749756,0.0,2.0,1108,1,4.587933540344238,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,11,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.3780718336483912,True,0.7843426883308715,0.9586410635155097,0.7784342688330872,mean,1.0,mla,1.0,0.7813884785819794,0.9638109305760709,0.7902511078286559,0,co-cora,True,236.38204956054688,93.09339904785156,72.29997253417969,-1,cora,0.5,238.3141632080078,12.455304145812988,1.5102081298828125,59.54616165161133,1000,0.0,0.01,0.01,False,37.43549704551697,0.0,2.0,573,1,2.733388662338257,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,11,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.1890359168241956,True,0.7828655834564254,0.9579025110782866,0.775480059084195,mean,1.0,mla,0.0,0.7813884785819794,0.9638109305760709,0.7902511078286559,0,co-cora,True,374.3538818359375,204.26473999023438,195.77320861816406,-1,cora,0.5,376.28594970703125,16.810842514038086,1.9575576782226562,65.6055679321289,1000,0.0,0.01,0.01,False,37.66399049758911,0.0,2.0,800,1,3.0190913677215576,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,11,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.8903591682419703,True,0.7666174298375185,0.9564254062038405,0.757754800590842,mean,0.0,mla,0.0,0.7813884785819794,0.9638109305760709,0.7902511078286559,1,co-cora,True,562.8572998046875,206.07131958007812,205.39993286132812,-1,cora,0.5,562.8839111328125,21.32636260986328,2.4971423149108887,103.0860595703125,1000,0.0,0.01,0.01,False,37.67131161689758,0.0,2.0,1174,1,4.450902938842773,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,11,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.1029411764705823,True,0.7946824224519942,0.9615952732644019,0.7813884785819794,mean,1.0,mla,1.0,0.8035450516986706,0.9638109305760709,0.7813884785819794,0,co-cora,True,219.50982666015625,114.55484008789062,114.25340270996094,-1,cora,0.5,219.50985717773438,11.242874145507812,1.5110077857971191,52.65681838989258,1000,0.0,0.01,0.01,False,37.91479992866516,0.0,2.0,547,1,2.7519330978393555,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,12,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.7573529411764697,True,0.7813884785819794,0.9601181683899558,0.7503692762186116,mean,0.0,mla,1.0,0.8035450516986706,0.9638109305760709,0.7813884785819794,1,co-cora,True,317.488037109375,13.487933158874512,3.2699995040893555,-1,cora,0.5,317.24169921875,14.44565200805664,2.2380928993225098,65.53205108642578,1000,0.0,0.01,0.01,False,38.04479789733887,0.0,2.0,1139,1,4.634908199310303,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,12,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,0.735294117647055,True,0.7976366322008863,0.9579025110782866,0.774002954209749,mean,1.0,mla,0.0,0.8035450516986706,0.9638109305760709,0.7813884785819794,0,co-cora,True,524.6334228515625,373.9678649902344,373.8268127441406,-1,cora,0.5,524.63330078125,18.641042709350586,1.5110077857971191,63.557071685791016,1000,0.0,0.01,0.01,False,37.39974498748779,0.0,2.0,1072,1,3.411166191101074,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,12,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,2.7573529411764697,True,0.7813884785819794,0.9579025110782866,0.7533234859675038,mean,0.0,mla,0.0,0.8035450516986706,0.9638109305760709,0.7813884785819794,1,co-cora,True,587.679443359375,227.98873901367188,227.38343811035156,-1,cora,0.5,587.679443359375,21.956281661987305,2.458146572113037,90.7890853881836,1000,0.0,0.01,0.01,False,37.50171685218811,0.0,2.0,1219,1,4.5053791999816895,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,12,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,0.0,True,0.7769571639586411,0.9519940915805023,0.7932053175775481,mean,1.0,mla,1.0,0.7769571639586411,0.9549483013293945,0.7976366322008863,0,co-cora,True,220.38909912109375,117.39543151855469,117.1235580444336,-1,cora,0.5,220.38909912109375,11.347777366638184,2.014089584350586,51.09647750854492,1000,0.0,0.01,0.01,False,37.54430341720581,0.0,2.0,559,1,2.727370023727417,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,13,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.0418250950570327,True,0.7533234859675038,0.9527326440177253,0.7769571639586411,mean,0.0,mla,1.0,0.7769571639586411,0.9549483013293945,0.7976366322008863,1,co-cora,True,325.83148193359375,13.682454109191895,2.6999998092651367,-1,cora,0.5,325.6651916503906,14.68779182434082,1.6734695434570312,71.60921478271484,1000,0.0,0.01,0.01,False,37.54776740074158,0.0,2.0,1112,1,4.671261310577393,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,13,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,-0.19011406844106363,True,0.7784342688330872,0.9497784342688331,0.7902511078286559,mean,1.0,mla,0.0,0.7769571639586411,0.9549483013293945,0.7976366322008863,0,co-cora,True,502.7011413574219,363.3628845214844,363.2375183105469,-1,cora,0.5,500.7811584472656,17.9307804107666,2.014089584350586,62.643836975097656,1000,0.0,0.01,0.01,False,37.93967032432556,0.0,2.0,1038,1,3.262233018875122,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,13,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.231939163498096,True,0.7518463810930577,0.9490398818316101,0.7695716395864107,mean,0.0,mla,0.0,0.7769571639586411,0.9549483013293945,0.7976366322008863,1,co-cora,True,559.0950317382812,198.47352600097656,197.81398010253906,-1,cora,0.5,559.0950317382812,21.049026489257812,1.9944472312927246,98.23919677734375,1000,0.0,0.01,0.01,False,37.94848895072937,0.0,2.0,1156,1,4.532539367675781,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,13,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.489757914338926,True,0.7813884785819794,0.9564254062038405,0.7695716395864107,mean,1.0,mla,1.0,0.7932053175775481,0.9593796159527327,0.775480059084195,0,co-cora,True,208.33255004882812,114.80070495605469,114.5599594116211,-1,cora,0.5,208.2059326171875,10.816105842590332,1.510362148284912,43.8223762512207,1000,0.0,0.01,0.01,False,38.07582139968872,0.0,2.0,522,1,2.6694366931915283,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,14,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,4.6554934823091285,True,0.7562776957163959,0.9519940915805023,0.7459379615952734,mean,0.0,mla,1.0,0.7932053175775481,0.9593796159527327,0.775480059084195,1,co-cora,True,328.4752197265625,13.499326705932617,1.110630989074707,-1,cora,0.5,329.0549621582031,15.245550155639648,1.9836835861206055,72.44513702392578,1000,0.0,0.01,0.01,False,38.067654609680176,0.0,2.0,892,1,4.767078876495361,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,14,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.67597765363129,True,0.7799113737075333,0.9534711964549484,0.7695716395864107,mean,1.0,mla,0.0,0.7932053175775481,0.9593796159527327,0.775480059084195,0,co-cora,True,423.7916259765625,293.5918273925781,293.4532165527344,-1,cora,0.5,425.544921875,16.585853576660156,1.9409818649291992,54.890785217285156,1000,0.0,0.01,0.01,False,38.054044008255005,0.0,2.0,895,1,3.2025136947631836,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,14,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.538175046554944,True,0.7651403249630724,0.9519940915805023,0.7459379615952734,mean,0.0,mla,0.0,0.7932053175775481,0.9593796159527327,0.775480059084195,1,co-cora,True,571.1045532226562,215.0982208251953,214.46994018554688,-1,cora,0.5,571.1044921875,21.815397262573242,2.4452877044677734,96.4976806640625,1000,0.0,0.01,0.01,False,38.11219668388367,0.0,2.0,1190,1,4.431959629058838,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,14,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,4.460966542750933,True,0.7592319054652881,0.9542097488921714,0.7725258493353029,mean,0.0,mla,1.0,0.7946824224519942,0.9593796159527327,0.8050221565731167,1,co-cora,True,324.451904296875,13.822620391845703,2.7136178016662598,-1,cora,0.5,324.5718994140625,15.121673583984375,2.0374531745910645,78.73355102539062,1000,0.0,0.01,0.01,False,37.78936791419983,0.0,2.0,1116,1,4.727640151977539,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,15,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.1152416356877404,True,0.7858197932053176,0.9534711964549484,0.8005908419497785,mean,1.0,mla,1.0,0.7946824224519942,0.9593796159527327,0.8050221565731167,0,co-cora,True,210.16656494140625,110.97964477539062,110.68360900878906,-1,cora,0.5,210.16653442382812,10.78302001953125,1.4967615604400635,50.76776123046875,1000,0.0,0.01,0.01,False,37.857078552246094,0.0,2.0,522,1,2.6239511966705322,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,15,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,1.1152416356877404,True,0.7858197932053176,0.9527326440177253,0.8035450516986706,mean,1.0,mla,0.0,0.7946824224519942,0.9593796159527327,0.8050221565731167,0,co-cora,True,471.701904296875,332.70123291015625,332.55352783203125,-1,cora,0.5,471.70184326171875,17.621313095092773,1.497574806213379,60.17902755737305,1000,0.0,0.01,0.01,False,37.51550102233887,0.0,2.0,970,1,3.1603901386260986,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,15,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,8.178438661710036,True,0.7296898079763664,0.9446085672082718,0.7784342688330872,mean,0.0,mla,0.0,0.7946824224519942,0.9593796159527327,0.8050221565731167,1,co-cora,True,584.3969116210938,227.97332763671875,227.36354064941406,-1,cora,0.5,583.4568481445312,22.174165725708008,2.014270782470703,99.61721801757812,1000,0.0,0.01,0.01,False,37.523138999938965,0.0,2.0,1220,1,4.533215522766113,0.001,HGNN,HGNN,ln,all_one,7,7494,1498,50,1433,2708,1,150,0.0,replace,0.2,1,15,0.0,0.5,0.25,0.0,0.0
1,256,1,False,False,-1.5,-0.5,True,True,True,False,512,2,True,50,0,0,False,3.660565723793678,True,0.6992753623188406,0.929951690821256,0.7210144927536232,mean,0.0,mla,1.0,0.7258454106280193,0.9384057971014492,0.7306763285024154,1,co-citeseer,True,131.7987060546875,8.22445011138916,1.0070898532867432,-1,citeseer,0.5,135.29217529296875,8.840169906616211,1.614015817642212,48.010074615478516,1000,0.0,0.01,0.01,False,55.11042523384094,0.0,2.0,422,1,3.9117672443389893,0.001,HGNN,HGNN,ln,all_one,6,6765,1353,50,3703,3312,1,150,0.0,replace,0.2,1,11,0.0,0.5,0.25,0.0,0.0
